Player_id, Date, won_contest, accurate_pass, touch_factor, aerial_won, saves, tackles, yellow_card, red_card, goal_factor, assist_factor, shot_factor, cross_factor, tackle_factor, Position, Rating
97692,12/03/2017,5.0,44.0,0.0847280334728,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.125,0.2,0.0909090909091,4.0,0.117343924431
97692,08/21/2017,1.0,16.0,0.0510067114094,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.210526315789,0.0,0.0,5.0,0.0826960916378
97692,01/15/2017,1.0,43.0,0.0842956120092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769230769,0.05,0.0,4.0,0.0495591518786
97692,10/21/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0540895714286
97692,10/29/2016,1.0,28.0,0.0574850299401,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.190476190476,0.3,0.1,3.0,0.132150182785
97692,11/19/2016,6.0,30.0,0.101208459215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,3.0,0.190630170942
97692,02/13/2017,3.0,23.0,0.0588235294118,1.0,0.0,2.0,1.0,0.0,0.5,0.0,0.176470588235,0.2,0.1,4.0,0.196162807638
97692,11/26/2016,0.0,22.0,0.0547396528705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619,0.3,0.0,3.0,0.0783517647236
97692,09/17/2016,10.0,30.0,0.075422626788,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.3,0.04,3.0,0.317754871911
97692,08/12/2017,1.0,6.0,0.00871459694989,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0591573606359
97692,05/16/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.00440357142857
97692,05/06/2017,1.0,36.0,0.0735294117647,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.115384615385,0.3,0.0625,3.0,0.197920663463
97692,10/02/2016,1.0,15.0,0.0621621621622,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0833333333333,0.3,0.037037037037,3.0,0.0402389776675
97692,09/10/2016,0.0,14.0,0.0340632603406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555556,0.2,0.0,4.0,0.0542453339194
97692,10/28/2017,2.0,13.0,0.0179211469534,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0666666666667,0.0,0.0,5.0,0.0688828038698
123481,12/03/2017,0.0,2.0,0.0106060606061,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0434782608696,5.0,0.00599877216087
123481,12/10/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.00440357142857
123481,12/13/2017,3.0,37.0,0.112721417069,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0909090909091,0.05,0.263157894737,3.0,0.112029851131
123481,10/21/2017,3.0,67.0,0.115432873275,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.1,0.05,0.190476190476,3.0,0.223670734263
123481,09/30/2017,3.0,66.0,0.102625298329,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0952380952381,0.05,0.142857142857,3.0,0.0797116729187
123481,11/26/2017,1.0,8.0,0.0104166666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0253646445952
123481,11/29/2017,5.0,17.0,0.107066381156,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.142857142857,0.05,0.2,3.0,0.0717957007881
